fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
2.163323025660538,0.6601073264817452,0.43,1.1631508098056809,0.10795714150509228,3.1354942159291497,4.74493212836325,0.997,3.25,0.5481214085096876,2.322387720290225,5
2.272125885509337,0.2546422183735807,0.52,0.9555114450274363,0.10705907229340779,2.5649493574615367,3.6375861597263857,0.9969,3.25,0.4574248470388754,2.3513752571634776,5
2.0014800002101243,0.33647223662121295,0.23,0.9555114450274363,0.0639133257436528,1.791759469228055,2.5649493574615367,0.9958,3.34,0.44468582126144574,2.322387720290225,5
1.8870696490323797,0.27002713721306015,0.37,0.8754687373538999,0.07138999608667293,2.5649493574615367,4.574710978503383,0.9954,3.32,0.4574248470388754,2.322387720290225,5
2.2823823856765264,0.5068176023684519,0.26,0.9932517730102833,0.07138999608667293,1.6094379124341003,3.1780538303479458,0.9971,3.15,0.5538851132264376,2.322387720290225,5
2.028148247292285,0.41871033485818504,0.04,1.1631508098056809,0.06672363204290818,2.1972245773362196,2.772588722239781,0.9956,3.4,0.48858001481867097,2.341805806147327,6
2.028148247292285,0.4054651081081644,0.04,1.1314021114911006,0.0657877405380031,1.9459101490553132,2.70805020110221,0.9955,3.39,0.49469624183610705,2.341805806147327,6
2.2617630984737906,0.3220834991691133,0.36,1.3862943611198906,0.07788653865707124,3.4339872044851463,4.787491742782046,0.997,3.2,0.44468582126144574,2.341805806147327,5
2.151762203259462,0.412109650826833,0.15,1.33500106673234,0.10436001532424277,3.5263605246161616,4.30406509320417,0.9955,3.17,0.48858001481867097,2.4159137783010487,6
2.163323025660538,0.4824261492442927,0.04,1.5686159179138452,0.08065790301745447,3.258096538021482,3.828641396489095,0.9978,3.34,0.4252677354043441,2.3513752571634776,5
2.4159137783010487,0.3506568716131694,0.57,1.4816045409242156,0.06765864847381481,1.6094379124341003,2.3978952727983707,0.9971,3.04,0.48858001481867097,2.3608540011180215,5
2.1400661634962708,0.48858001481867097,0.12,1.8082887711792655,0.10526051065749295,3.9318256327243257,4.709530201312334,0.9983,3.26,0.5709795465857378,2.341805806147327,5
2.174751721484161,0.4637340162321401,0.18,1.1939224684724346,0.07325046173959267,2.8903717578961645,4.007333185232471,0.9975,3.43,0.4637340162321401,2.3978952727983707,5
2.1162555148025524,0.3293037471426004,0.31,1.2237754316221157,0.07138999608667293,2.302585092994046,3.8501476017100584,0.9962,3.41,0.43178241642553783,2.341805806147327,6
2.2823823856765264,0.33647223662121295,0.4,1.1631508098056809,0.07603468627599762,2.995732273553991,3.970291913552122,0.998,3.44,0.49469624183610705,2.322387720290225,5
2.163323025660538,0.5247285289349821,0.49,1.0296194171811581,0.10885440491208209,3.044522437723423,4.727387818712341,0.9968,3.21,0.5364933705145685,2.33214389523559,5
2.1400661634962708,0.41871033485818504,0.16,1.0647107369924282,0.08157998699242289,2.5649493574615367,3.58351893845611,0.9968,3.38,0.4824261492442927,2.3513752571634776,7
2.0794415416798357,0.5510074133988225,0.05,1.0986122886681098,0.07788653865707124,2.6390573296152584,4.007333185232471,0.9966,3.39,0.4510756193602166,2.379546134130174,5
2.1041341542702074,0.545227050483323,0.05,1.7316555451583497,0.08250122151174369,1.6094379124341003,2.4849066497880004,0.9962,3.41,0.3293037471426004,2.4765384001174837,5
2.1400661634962708,0.41871033485818504,0.11,0.9162907318741551,0.07603468627599762,2.4849066497880004,3.6888794541139363,0.9968,3.42,0.4574248470388754,2.3608540011180215,5
2.028148247292285,0.5335651107354801,0.07,0.9555114450274363,0.07325046173959267,1.9459101490553132,2.772588722239781,0.9962,3.44,0.4574248470388754,2.4595888418037104,5
2.33214389523559,0.2776317365982795,0.57,1.0986122886681098,0.07138999608667293,3.332204510175204,4.189654742026425,0.9969,3.28,0.5822156198526637,2.4595888418037104,5
2.1972245773362196,0.5335651107354801,0.05,1.0647107369924282,0.07138999608667293,2.1972245773362196,2.995732273553991,0.9962,3.34,0.6678293725756554,2.4423470353692043,6
2.163323025660538,0.48858001481867097,0.08,1.0647107369924282,0.07325046173959267,2.772588722239781,3.332204510175204,0.9967,3.32,0.43178241642553783,2.3513752571634776,6
2.163323025660538,0.5128236264286639,0.23,1.1314021114911006,0.08434114843375087,2.8903717578961645,4.574710978503383,0.9962,3.32,0.3920420877760237,2.3513752571634776,5
2.163323025660538,0.5247285289349821,0.22,1.0647107369924282,0.08065790301745447,2.9444389791664403,4.553876891600541,0.9961,3.31,0.3920420877760237,2.3513752571634776,5
2.2300144001592104,0.5158131652770298,0.26,1.1314021114911006,0.08065790301745447,2.4849066497880004,3.784189633918261,0.9976,3.31,0.4252677354043441,2.322387720290225,4
2.3702437414678603,0.2776317365982795,0.54,1.252762968495368,0.08984070399978947,3.367295829986474,4.430816798843313,0.9984,3.28,0.598836501088704,2.3608540011180215,5
2.2823823856765264,0.3435897043900769,0.64,1.1631508098056809,0.08892620919440151,2.302585092994046,3.7612001156935624,0.9986,3.54,0.5068176023684519,2.4423470353692043,5
2.0541237336955462,0.5794184152316023,0.0,1.2237754316221157,0.09893994785490356,2.70805020110221,3.4339872044851463,0.9966,3.52,0.4382549309311553,2.4595888418037104,6
2.0412203288596382,0.5596157879354227,0.12,1.0986122886681098,0.08250122151174369,2.5649493574615367,4.394449154672439,0.9958,3.38,0.41871033485818504,2.4069451083182885,5
2.2300144001592104,0.4855078157817008,0.2,0.9162907318741551,0.07696104113612832,3.332204510175204,4.787491742782046,0.9972,3.16,0.7514160886839212,2.312535423847214,4
1.9740810260220096,0.37156355643248307,0.2,0.9555114450274363,0.06672363204290818,1.3862943611198906,2.772588722239781,0.9958,3.41,0.44468582126144574,2.322387720290225,5
2.174751721484161,0.35767444427181594,0.7,1.0647107369924282,0.38117241553911974,3.1354942159291497,4.219507705176107,0.9974,3.13,0.8241754429663494,2.341805806147327,5
2.128231705849268,0.4054651081081644,0.47,1.0986122886681098,0.08250122151174369,3.091042453358316,4.30406509320417,0.997,3.36,0.4510756193602166,2.312535423847214,5
2.1162555148025524,0.5128236264286639,0.26,1.0296194171811581,0.33718626735486995,2.833213344056216,3.9512437185814275,0.9969,3.16,0.76080582903376,2.341805806147327,5
1.9878743481543455,0.262364264467491,0.48,1.0296194171811581,0.06672363204290818,2.9444389791664403,4.127134385045092,0.9959,3.44,0.5766133643039938,2.424802725718295,6
2.066862759472976,0.4382549309311553,0.15,1.1631508098056809,0.07325046173959267,2.995732273553991,3.713572066704308,0.9961,3.41,0.4637340162321401,2.4069451083182885,5
2.2617630984737906,0.3987761199573678,0.28,1.0647107369924282,0.10436001532424277,3.044522437723423,4.919980925828125,0.9972,2.93,1.0818051703517284,2.388762789235098,6
2.163323025660538,0.3987761199573678,0.26,1.0647107369924282,0.06015392281974709,2.302585092994046,3.4657359027997265,0.9966,3.39,0.49469624183610705,2.3608540011180215,5
2.33214389523559,0.3293037471426004,0.44,1.1314021114911006,0.10165365372649983,3.5553480614894135,4.836281906951478,0.9978,3.14,0.7975071958841881,2.3513752571634776,5
2.0794415416798357,0.4824261492442927,0.08,1.0296194171811581,0.07325046173959267,2.1972245773362196,3.2188758248682006,0.9978,3.48,0.4252677354043441,2.302585092994046,5
2.186051276738094,0.41871033485818504,0.26,1.0647107369924282,0.07603468627599762,3.7612001156935624,4.948759890378168,0.9964,3.23,0.43178241642553783,2.3513752571634776,5
2.2617630984737906,0.3987761199573678,0.29,1.0986122886681098,0.10436001532424277,2.995732273553991,4.897839799950911,0.9972,2.93,1.091923300517313,2.379546134130174,5
1.791759469228055,0.7030975114131134,0.04,0.8754687373538999,0.04401688541677433,3.7376696182833684,4.454347296253507,0.9938,3.75,0.3920420877760237,2.4423470353692043,4
1.7404661748405046,0.4700036292457356,0.17,1.1939224684724346,0.05638033343610754,2.8903717578961645,4.672828834461906,0.9932,3.85,0.4700036292457356,2.631888840136646,6
2.0541237336955462,0.5738004229273792,0.0,1.3862943611198906,0.09712671073072274,2.1972245773362196,3.1780538303479458,0.9965,3.45,0.44468582126144574,2.4595888418037104,5
2.0794415416798357,0.4054651081081644,0.25,1.0986122886681098,0.06765864847381481,1.3862943611198906,3.1354942159291497,0.9963,3.25,0.48858001481867097,2.322387720290225,5
2.151762203259462,0.6418538861723948,0.06,1.252762968495368,0.07603468627599762,1.791759469228055,2.3978952727983707,0.9967,3.39,0.44468582126144574,2.379546134130174,5
2.2082744135228043,0.4350239103497088,0.18,1.0647107369924282,0.07696104113612832,2.6390573296152584,3.58351893845611,0.9972,3.3,0.4637340162321401,2.302585092994046,6
2.2300144001592104,0.4762341789963716,0.3,1.1314021114911006,0.08065790301745447,2.4849066497880004,3.9318256327243257,0.9972,3.4,0.4762341789963716,2.4159137783010487,6
2.174751721484161,0.4054651081081644,0.3,1.0647107369924282,0.07232066157962612,2.1972245773362196,3.1354942159291497,0.9959,3.31,0.44468582126144574,2.4336133554004498,6
2.2082744135228043,0.4542552722775964,0.22,1.1314021114911006,0.07417939817425151,2.5649493574615367,4.189654742026425,0.9967,3.29,0.412109650826833,2.322387720290225,5
2.1041341542702074,0.3987761199573678,0.24,1.1631508098056809,0.06765864847381481,1.791759469228055,3.6109179126442243,0.996,3.33,0.3920420877760237,2.341805806147327,5
2.174751721484161,0.3435897043900769,0.68,0.9932517730102833,0.3832194991608447,2.9444389791664403,4.248495242049359,0.9973,3.08,0.8372475245337022,2.33214389523559,5
1.9740810260220096,0.48858001481867097,0.31,0.9932517730102833,0.08434114843375087,2.772588722239781,4.174387269895637,0.9969,3.46,0.5822156198526637,2.33214389523559,5
2.1972245773362196,0.2851789422336624,0.53,1.252762968495368,0.08709470685093376,2.9444389791664403,4.394449154672439,0.9976,3.37,0.5877866649021191,2.3608540011180215,6
2.2082744135228043,0.5794184152316023,0.52,1.0986122886681098,0.11511280710050457,3.6375861597263857,5.0369526024136295,0.9969,3.21,0.5247285289349821,2.33214389523559,5
2.174751721484161,0.44468582126144574,0.19,1.0296194171811581,0.09893994785490356,2.5649493574615367,3.871201010907891,0.9964,3.19,0.6575200029167941,2.3513752571634776,5
2.2407096892759584,0.4824261492442927,0.09,1.1631508098056809,0.08065790301745447,2.4849066497880004,4.6913478822291435,0.9964,3.15,0.5068176023684519,2.379546134130174,5
2.2407096892759584,0.4700036292457356,0.1,1.1631508098056809,0.08157998699242289,2.70805020110221,4.718498871295094,0.9964,3.15,0.5068176023684519,2.379546134130174,5
2.4069451083182885,0.27002713721306015,0.44,1.1939224684724346,0.07696104113612832,3.1354942159291497,3.8501476017100584,0.9988,3.32,0.5128236264286639,2.3702437414678603,6
2.341805806147327,0.33647223662121295,0.31,1.1631508098056809,0.08617769624105233,2.6390573296152584,4.143134726391533,0.9966,3.07,0.48858001481867097,2.4423470353692043,6
2.2300144001592104,0.43178241642553783,0.28,1.0647107369924282,0.07417939817425151,2.4849066497880004,3.713572066704308,0.9978,3.39,0.4762341789963716,2.3978952727983707,6
2.174751721484161,0.44468582126144574,0.12,1.0986122886681098,0.0788111804242897,2.0794415416798357,3.367295829986474,0.997,3.37,0.4054651081081644,2.341805806147327,6
2.2823823856765264,0.4382549309311553,0.04,1.1631508098056809,0.11243542932978817,2.70805020110221,4.04305126783455,0.9962,3.21,0.4700036292457356,2.4765384001174837,6
2.0794415416798357,0.5247285289349821,0.08,1.0296194171811581,0.0925791812930931,3.1354942159291497,4.499809670330265,0.9959,3.34,0.43178241642553783,2.322387720290225,6
2.1162555148025524,0.7275486072772778,0.09,0.9932517730102833,0.16381808522939498,2.3978952727983707,4.499809670330265,0.9962,3.3,0.4510756193602166,2.302585092994046,5
2.1162555148025524,0.5276827408324136,0.0,1.252762968495368,0.07232066157962612,1.3862943611198906,2.6390573296152584,0.998,3.49,0.41871033485818504,2.322387720290225,5
2.1972245773362196,0.5364933705145685,0.0,1.2809338454620642,0.07696104113612832,2.4849066497880004,3.5553480614894135,0.9976,3.44,0.4252677354043441,2.3513752571634776,5
2.174751721484161,0.4054651081081644,0.17,0.9555114450274363,0.0788111804242897,3.091042453358316,4.634728988229636,0.996,3.39,0.3920420877760237,2.3513752571634776,5
2.302585092994046,0.4824261492442927,0.04,1.0647107369924282,0.13627761829254784,3.332204510175204,4.51085950651685,0.9984,3.16,0.5306282510621704,2.341805806147327,5
2.2192034840549946,0.8458682675776092,0.0,0.9932517730102833,0.07788653865707124,1.3862943611198906,2.5649493574615367,0.9964,3.53,0.3987761199573678,2.4765384001174837,5
2.2082744135228043,0.8458682675776092,0.0,1.0296194171811581,0.0788111804242897,1.3862943611198906,2.5649493574615367,0.9964,3.54,0.3920420877760237,2.4765384001174837,5
2.1972245773362196,0.4637340162321401,0.16,1.0296194171811581,0.06297479916138844,1.3862943611198906,2.833213344056216,0.9962,3.42,0.6523251860396903,2.4423470353692043,7
1.9600947840472698,0.3220834991691133,0.15,1.0296194171811581,0.06952606264861023,1.9459101490553132,2.995732273553991,0.9955,3.42,0.4510756193602166,2.341805806147327,5
2.1972245773362196,0.5567545556543905,0.56,1.0986122886681098,0.11154137473290741,3.4339872044851463,4.90527477843843,0.9968,3.24,0.5068176023684519,2.341805806147327,5
1.8870696490323797,0.4054651081081644,0.09,1.1939224684724346,0.04783732941416013,2.8903717578961645,4.605170185988092,0.9937,3.63,0.48858001481867097,2.6390573296152584,5
2.028148247292285,0.4054651081081644,0.01,0.9162907318741551,0.05826890812397577,2.8903717578961645,3.295836866004329,0.9952,3.4,0.4574248470388754,2.379546134130174,6
2.186051276738094,0.712949807856125,0.05,1.1631508098056809,0.08065790301745447,2.6390573296152584,3.4011973816621555,0.9959,3.22,0.4382549309311553,2.388762789235098,6
2.2407096892759584,0.5567545556543905,0.11,1.0647107369924282,0.08617769624105233,2.833213344056216,4.1588830833596715,0.9965,3.19,0.598836501088704,2.3608540011180215,5
2.2300144001592104,0.5394130806179033,0.15,1.0296194171811581,0.08525984395082342,2.3978952727983707,3.970291913552122,0.9968,3.23,0.5709795465857378,2.3513752571634776,5
2.1041341542702074,0.3471295310952009,0.36,1.0986122886681098,0.07788653865707124,2.6390573296152584,3.828641396489095,0.9972,3.48,0.49469624183610705,2.322387720290225,5
2.174751721484161,0.44468582126144574,0.19,1.1314021114911006,0.07788653865707124,2.772588722239781,4.663439094112067,0.9962,3.33,0.43178241642553783,2.3513752571634776,5
2.174751721484161,0.44468582126144574,0.19,1.0986122886681098,0.07788653865707124,2.8903717578961645,4.6913478822291435,0.9962,3.32,0.43178241642553783,2.3513752571634776,5
1.824549292051046,0.29266961396282,0.0,1.0296194171811581,0.048790164169432,3.332204510175204,4.1588830833596715,0.9916,3.68,0.5822156198526637,2.70805020110221,6
1.9878743481543455,0.3293037471426004,0.08,0.9932517730102833,0.0639133257436528,1.3862943611198906,3.044522437723423,0.9954,3.34,0.4574248470388754,2.341805806147327,5
2.2082744135228043,0.5128236264286639,0.55,1.0296194171811581,0.11064652008706356,3.4965075614664802,4.955827057601261,0.9968,3.17,0.4824261492442927,2.341805806147327,5
1.916922612182061,0.5187937934151675,0.02,1.0296194171811581,0.08342160813907239,3.091042453358316,4.553876891600541,0.9944,3.54,0.41871033485818504,2.3978952727983707,5
2.151762203259462,0.3987761199573678,0.26,0.9555114450274363,0.211880359035499,2.3978952727983707,4.48863636973214,0.9968,3.11,0.5877866649021191,2.33214389523559,5
2.066862759472976,0.3987761199573678,0.1,1.1939224684724346,0.07138999608667293,2.5649493574615367,3.4339872044851463,0.9959,3.42,0.4574248470388754,2.4159137783010487,6
2.2192034840549946,0.33647223662121295,0.44,1.33500106673234,0.08525984395082342,2.4849066497880004,3.784189633918261,0.9975,3.53,0.4762341789963716,2.4423470353692043,6
2.1162555148025524,0.2851789422336624,0.47,1.1314021114911006,0.07417939817425151,1.791759469228055,2.4849066497880004,0.9958,3.33,0.4252677354043441,2.424802725718295,6
2.322387720290225,0.41871033485818504,1.0,1.4816045409242156,0.4762341789963716,3.4965075614664802,4.248495242049359,0.9996,2.74,1.0986122886681098,2.341805806147327,4
2.1400661634962708,0.4700036292457356,0.03,1.0296194171811581,0.09075436326846414,3.258096538021482,4.605170185988092,0.995,3.35,0.43178241642553783,2.4069451083182885,5
2.0918640616783932,0.35767444427181594,0.42,1.8718021769015913,0.06765864847381481,3.4011973816621555,4.867534450455582,0.9973,3.42,0.5423242908253617,2.4423470353692043,5
2.0918640616783932,0.35767444427181594,0.42,1.8718021769015913,0.06859279146561172,3.367295829986474,4.859812404361672,0.9973,3.42,0.5364933705145685,2.4423470353692043,5
2.0918640616783932,0.5187937934151675,0.0,1.1631508098056809,0.07045846364856141,2.5649493574615367,3.1354942159291497,0.9969,3.48,0.4054651081081644,2.33214389523559,5
2.0541237336955462,0.4700036292457356,0.18,1.0647107369924282,0.07603468627599762,2.9444389791664403,4.465908118654584,0.9968,3.59,0.4510756193602166,2.33214389523559,6
2.151762203259462,0.6678293725756554,0.03,1.0986122886681098,0.08617769624105233,2.0794415416798357,3.044522437723423,0.9959,3.2,0.44468582126144574,2.3608540011180215,5
2.151762203259462,0.5187937934151675,0.02,0.832909122935104,0.06952606264861023,2.302585092994046,3.044522437723423,0.9965,3.17,0.7323678937132266,2.322387720290225,4
2.174751721484161,0.4252677354043441,0.04,0.9932517730102833,0.07325046173959267,2.8903717578961645,3.4657359027997265,0.9964,3.33,0.44468582126144574,2.3978952727983707,6
2.128231705849268,0.4700036292457356,0.26,2.1162555148025524,0.06765864847381481,3.6109179126442243,4.804021044733257,0.9982,3.37,0.3987761199573678,2.341805806147327,5
2.1162555148025524,0.4637340162321401,0.26,2.1041341542702074,0.06765864847381481,3.58351893845611,4.804021044733257,0.9981,3.37,0.3987761199573678,2.341805806147327,5
2.174751721484161,0.48858001481867097,0.48,0.9932517730102833,0.09531017980432487,2.70805020110221,4.574710978503383,0.9961,3.19,0.4824261492442927,2.3513752571634776,5
2.0541237336955462,0.49469624183610705,0.1,1.1314021114911006,0.08157998699242289,2.9444389791664403,4.624972813284271,0.9956,3.34,0.41871033485818504,2.4159137783010487,5
2.1162555148025524,0.4382549309311553,0.03,0.9555114450274363,0.06952606264861023,2.8903717578961645,3.7612001156935624,0.9956,3.37,0.3920420877760237,2.302585092994046,4
2.0541237336955462,0.48858001481867097,0.07,1.1314021114911006,0.08525984395082342,2.4849066497880004,3.8066624897703196,0.9953,3.47,0.4382549309311553,2.4336133554004498,6
2.1400661634962708,0.5335651107354801,0.24,1.0296194171811581,0.3074846997479606,2.772588722239781,4.1588830833596715,0.9964,3.0,0.9516578757114464,2.3513752571634776,5
2.186051276738094,0.6339278208999741,0.03,1.0296194171811581,0.05638033343610754,1.6094379124341003,2.1972245773362196,0.9972,3.36,0.2851789422336624,2.312535423847214,4
2.1972245773362196,0.3506568716131694,0.17,1.0986122886681098,0.07045846364856141,1.9459101490553132,2.9444389791664403,0.9972,3.29,0.4762341789963716,2.322387720290225,6
2.128231705849268,0.4824261492442927,0.05,1.0647107369924282,0.0657877405380031,3.2188758248682006,3.7612001156935624,0.9961,3.42,0.4510756193602166,2.5257286443082556,6
2.1162555148025524,0.3220834991691133,0.21,1.0986122886681098,0.07696104113612832,2.0794415416798357,3.58351893845611,0.9961,3.33,0.3852624007906449,2.3513752571634776,5
2.066862759472976,0.4054651081081644,0.04,0.9162907318741551,0.08157998699242289,2.995732273553991,3.912023005428146,0.9958,3.35,0.5766133643039938,2.3513752571634776,5
2.1400661634962708,0.41871033485818504,0.42,1.1939224684724346,0.08342160813907239,2.1972245773362196,3.6635616461296463,0.9972,3.58,0.4762341789963716,2.4423470353692043,6
2.0794415416798357,0.5905605917848442,0.0,1.252762968495368,0.0657877405380031,2.0794415416798357,3.044522437723423,0.9969,3.48,0.44468582126144574,2.3608540011180215,5
2.2823823856765264,0.4762341789963716,0.14,1.2237754316221157,0.06485097231961633,2.3978952727983707,3.7612001156935624,0.9969,3.19,0.4637340162321401,2.3513752571634776,5
2.2925347571405443,0.4762341789963716,0.49,1.0986122886681098,0.23901690047049992,3.1780538303479458,4.709530201312334,0.9972,3.12,0.7030975114131134,2.33214389523559,5
2.1041341542702074,0.5481214085096876,0.02,1.252762968495368,0.07325046173959267,2.833213344056216,3.7612001156935624,0.9972,3.44,0.41871033485818504,2.33214389523559,5
2.0541237336955462,0.4762341789963716,0.2,1.0296194171811581,0.07417939817425151,2.4849066497880004,4.189654742026425,0.9971,3.54,0.4574248470388754,2.33214389523559,5
2.0412203288596382,0.4824261492442927,0.21,1.0647107369924282,0.07603468627599762,2.1972245773362196,4.143134726391533,0.997,3.52,0.4574248470388754,2.33214389523559,6
